CdAbi,CdCab,cabSportello,cabLocalita,cabProv,ANKEY,cabFiliale
05640,67320,AG.PORTOMAGGIORE,PORTOMAGGIORE,FE,0564067320,7320
05640,67530,"AG.CASTEL BOLOGNESE","CASTEL BOLOGNESE",RA,0564067530,7530
05640,67570,AG.MASSALOMBARDA,MASSALOMBARDA,RA,0564067570,7570
05650,03203,"FIL.2 ROMA",ROMA,RM,0565003203,3203
05652,02400,BOLOGNA,BOLOGNA,BO,0565202400,2400
05652,05403,AG.BAZZANO,BAZZANO,BO,0565205403,5403
05652,12900,AG.MODENA,MODENA,MO,0565212900,2900
05652,12904,"AG. MODENA",MODENA,MO,0565212904,2904
05652,36670,FIL.CROCE,"CASALECCHIO DI RENO",BO,0565236670,6670
05652,66790,"AG.MASSA FINALESE","MASSA FINALESE",MO,0565266790,6790
05652,66960,"VIA ROMA 139",RAVARINO,MO,0565266960,6960
05652,66980,"SEDE S.FELICE PANARO",MODENA,MO,0565266980,6980
05676,17295,"DIVISIONE CONSUMER",SASSARI,SS,0567617295,7295
05676,84910,"AG DI BONO (SS)",SASSARI,SS,0567684910,4910
05696,01600,"SEDE DI MILANO",MILANO,MI,0569601600,1600
05696,01620,"MILANO AG.21",MILANO,MI,0569601620,1620
05696,02400,"AG.VIA RIVA RENO",BOLOGNA,BO,0569602400,2400
05696,03204,"AG.4 ROMA",ROMA,RM,0569603204,3204
05696,03207,"AG.7 ROMA",ROMA,RM,0569603207,3207
05696,03220,"AG.20 ROMA",ROMA,RM,0569603220,3220
05696,11009,SONDRIO,SONDRIO,SO,0569611009,1009
05696,53290,AG.BERGAMO,BERGAMO,BG,0569653290,3290
05704,02600,AG.ANCONA,ANCONA,AN,0570402600,2600
05704,03003,AG.S.EGIDIO,S.EGIDIO,PG,0570403003,3003
05704,21804,"AGENZIA 4",SPOLETO,PG,0570421804,1804
05704,38480,GUBBIO,GUBBIO,PG,0570438480,8480
05728,01600,"FIL.23 MILANO",MILANO,MI,0572801600,1600
05728,01606,"FIL.MILANO 3",MILANO,MI,0572801606,1606
05728,01617,"FIL.MILANO N.8",MILANO,MI,0572801617,1617
05728,01789,"AG.MILANO N.6",MILANO,MI,0572801789,1789
05728,02400,"SEDE DI BOLOGNA",BOLOGNA,BO,0572802400,2400
05728,11500,AG.MANTOVA,MANTOVA,MN,0572811500,1500
05728,11810,"AG.CONTRA' PORTI",VICENZA,VI,0572811810,1810
05728,12000,FIL.TREVISO,TREVISO,TV,0572812000,2000
05728,12600,"AG.PIACENZA N.1",PIACENZA,PC,0572812600,2600
05728,12700,"PARMA VIA EMILIA EST",PARMA,PR,0572812700,2700
05728,12800,"V.EMILIA ALL'OSPIZI","REGGIO EMILIA",RE,0572812800,2800
05728,21522,AG.PRATO,PRATO,PO,0572821522,1522
05728,36670,AG.CASALECCHIO,"CASALECCHIO DI RENO",BO,0572836670,6670
05728,37070,"AG.S.LAZZARO DI S.","S. LAZZARO DI SAVENA",BO,0572837070,7070
05728,59400,AG.CEREA,CEREA,,0572859400,9400
05728,59540,AG.LEGNAGO,LEGNAGO,,0572859540,9540
05728,59770,"AG.S.GIOVANNI LUPATO","S.GIOVANNI LUPATOTO",VR,0572859770,9770
05728,60160,"AG.BASSANO DEL GRAPP","BASSANO DEL GRAPPA",VI,0572860160,0160
05728,60170,"AG.BOLZANO VICENTINO","BOLZANO VICENTINO",VI,0572860170,0170
05728,60360,FIL.DUEVILLE,DUEVILLE,VI,0572860360,0360
05728,60480,AG.MALO,MALO,VI,0572860480,0480
05728,60560,AG.CAVAZZALE,"MONTICELLO CONTE OTT",VI,0572860560,0560
05728,60610,"AG.NOVENTA VICENTINA","NOVENTA VICENTINA",VI,0572860610,0610
05728,60790,"SEDE DI THIENE",THIENE,,0572860790,0790
05728,63120,AG.ADRIA,ADRIA,BO,0572863120,3120
05728,63930,AG.S.GIOVANNI,MANZANO,UD,0572863930,3930
05748,02400,"SEDE VIA BOLDRINI",BOLOGNA,BO,0574802400,2400
05748,02401,"AG. 1 VIA LENIN 12/D",BOLOGNA,BO,0574802401,2401
05748,03201,"AG.1 ROMA",ROMA,RM,0574803201,3201
05748,07037,"VIA BOLDRINI N. 14",BOLOGNA,BO,0574807037,7037
05748,13101,AG.SAVARNA,SAVARNA,RA,0574813101,3101
05748,13310,"SEDE PESARO",PESARO,PU,0574813310,3310
05748,13311,"AG.1 PESARO",PESARO,PU,0574813311,3311
05748,13500,"FIL.ASCOLI PICENO","ASCOLI PICENO",AP,0574813500,3500
05748,23800,"CORSO GARIBALDI SEDE",LUGO,RA,0574823800,3800
05748,24200,AG.RIMINI,RIMINI,RN,0574824200,4200
05748,24300,AG.FANO,FANO,PU,0574824300,4300
05748,24401,"AG.SAN BENEDETTO D.T","SAN BENEDETTO DEL TR",AP,0574824401,4401
05748,24402,"AG.PORTO D'ASCOLI","PORTO D'ASCOLI",AP,0574824402,4402
05748,37350,"FIL.FALCONARA MAR.","FALCONARA MARITTIMA",AN,0574837350,7350
05748,67170,AG.ARGENTA,ARGENTA,FE,0574867170,7170
05748,67540,AG.CONSELICE,CONSELICE,RA,0574867540,7540
05748,67684,SUPERFLASH,ASSAGO,MI,0574867684,7684
05748,68370,AG.MAMBAROCCIO,MAMBAROCCIO,PU,0574868370,8370
05748,69120,"PORTO POTENZA PICENA","POTENZA PICENA",MC,0574869120,9120
05748,76914,GIULIANOVA,GIULIANOVA,TE,0574876914,6914
05748,77000,AG.PINETO,PINETO,TE,0574877000,7000
05792,24100,"RICCIONE S.LORENZO",RICCIONE,RN,0579224100,4100
05792,24200,"RIMINI EUTERPE",RIMINI,RN,0579224200,4200
05792,24201,RIMINI,RIMINI,FC,0579224201,4201
05792,67750,"FIL.CATTOLICA CENTRO",CATTOLICA,RN,0579267750,7750
05792,67860,"AG.MISANO ADRIATICO","MISANO ADRIATICO",RN,0579267860,7860
05792,68390,AG.MAROTTA,MONDOLFO,PU,0579268390,8390
05824,03203,"V.XX SETTEMBRE",ROMA,RM,0582403203,3203
05824,03207,"CASSA CENTRALE",ROMA,RM,0582403207,3207
05824,03208,"VIA XX SETTEMBRE 97",ROMA,RM,0582403208,3208
05856,01800,AG.TRENTO,TRENTO,TN,0585601800,1800
05856,02046,VENEZIA-CHIRIGNAGO,VENEZIA,VE,0585602046,2046
05856,11602,FIL.GALL.TELSER,BOLZANO,BZ,0585611602,1602
05856,11604,AG.BOLZANO,BOLZANO,BZ,0585611604,1604
05856,36181,AG.MIRA-ORIAGO,MIRA,VE,0585636181,6181
05856,52220,FIL.BRESSANONE,BRESSANONE,BZ,0585652220,2220
05856,60690,AG.ROSA',ROSA',VI,0585660690,0690
05856,61070,"AG.CORTINA D'AMPEZZO","CORTINA D'AMPEZZO",BL,0585661070,1070
05856,61230,"AG.TAI DI CADORE","PIEVE DI CADORE",BL,0585661230,1230
06010,02400,FIL.CORTICELLA,BOLOGNA,BO,0601002400,2400
06010,12900,AG.MODENA,MODENA,MO,0601012900,2900
06010,13100,AG.RAVENNA,RAVENNA,RA,0601013100,3100
06010,13101,"AG.N.2 RAVENNA",RAVENNA,RA,0601013101,3101
06010,13102,"AG.MARINA DI RAVENNA","MARINA DI RAVENNA",RA,0601013102,3102
06010,13113,"RAVENNA P.ZZA XX SET",RAVENNA,RA,0601013113,3113
06010,13200,SEDE,FORLI',FC,0601013200,3200
06010,13201,"AG.1 FORLI'",FORLI',FC,0601013201,3201
06010,13203,"AG.3 FORLI'",FORLI',FC,0601013203,3203
06010,13204,"AG.4 FORLI'",FORLI',FC,0601013204,3204
06010,13205,FORLI',FORLI',FC,0601013205,3205
06010,13206,AG.FORLI',FORLI',FC,0601013206,3206
06010,13209,"FORLI' ZONA INDUSTRI",FORLI',FC,0601013209,3209
06010,13213,"AG.CA' OSSI",FAENZA,RA,0601013213,3213
06010,13214,"FORLI' VIA RAGGI",FORLI',FC,0601013214,3214
06010,13216,AG.CARPENA,FORLI',FC,0601013216,3216
06010,13221,AG.CAVA,FORLI',FC,0601013221,3221
06010,13222,AG.FORLI',FORLI',FC,0601013222,3222
06010,13232,"AG.FORO BOARIO","FORO BOARIO",,0601013232,3232
06010,13242,AG.OSPEDALETTO,FORLI',FC,0601013242,3242
06010,13251,"SEDE DI FORLI'",FORLI',FC,0601013251,3251
06010,13258,AG.S.MARTINO,"S.MARTINO IN STRADA",FC,0601013258,3258
06010,23400,AG.CENTO,CENTO,FE,0601023400,3400
06010,23702,FAENZA,FAENZA,RA,0601023702,3702
06010,23800,AG.LUGO,LUGO,RA,0601023800,3800
06010,23804,"AGENZIA DI LUGO",LUGO,RA,0601023804,3804
06010,23906,"SEDE CESENA",CESENA,FC,0601023906,3906
06010,24101,RICCIONE,RICCIONE,FC,0601024101,4101
06010,24105,"RICCIONE ALBA",RICCIONE,RN,0601024105,4105
06010,24106,AG.RICCIONE,RICCIONE,RN,0601024106,4106
06010,24202,AG.MIRAMARE,MIRAMARE,RN,0601024202,4202
06010,24215,"SEDE DI RIMINI",RIMINI,RN,0601024215,4215
06010,24216,"RIMINI BELLARIVA",RIMINI,RN,0601024216,4216
06010,36670,"AG.CASALECCHIO DI R.","CASALECCHIO DI RENO",BO,0601036670,6670
06010,37070,"AGENZIA SAN LAZZARO","SAN LAZZARO DI SAVEN",BO,0601037070,7070
06010,66690,"AG.CASTELFRANCO E.","CASTELFRANCO E.",MO,0601066690,6690
06010,67480,AG.ALFONSINE,ALFONSINE,RA,0601067480,7480
06010,67481,AG.FILO,ALFONSINE,RA,0601067481,7481
06010,67560,"SEDE DI FUSIGNANO",FUSIGNANO,RA,0601067560,7560
06010,67684,AG.ASSAGO,ASSAGO,MI,0601067684,7684
06010,67710,AG.BELLARIA,BELLARIA,FC,0601067710,7710
06010,67740,FIL.CASTROCARO,CASTROCARO,FC,0601067740,7740
06010,67750,AG.CATTOLICA,CATTOLICA,RN,0601067750,7750
06010,67790,FIL.FORLIMPOPOLI,FORLIMPOPOLI,FC,0601067790,7790
06010,67840,AG.MELDOLA,MELDOLA,FC,0601067840,7840
06010,67870,AG.MODIGLIANA,MODIGLIANA,,0601067870,7870
06010,67950,AG.PREDAPPIO,FORLI',FC,0601067950,7950
06020,21542,"AG.LA ROMITA",PRATO,PT,0602021542,1542
06020,38150,AG.VERNIO,VERNIO,PO,0602038150,8150
06040,03616,AG.PAGANICA,PAGANICA,AQ,0604003616,3616
06045,11620,"AG.DON BOSCO",BOLZANO,BZ,0604511620,1620
06050,77900,"AG.67 TORRICELLA P.","TORRICELLA PELIGNA",CH,0605077900,7900
06055,02400,"AG.VIA DEI MILLE",BOLOGNA,BO,0605502400,2400
06055,02404,"AG.N.1 VIA RIVA RENO",BOLOGNA,BO,0605502404,2404
06055,02405,"BOLOGNA VIA GALEOTTI",BOLOGNA,BO,0605502405,2405
06055,02406,"BOLOGNA AG.3",BOLOGNA,BO,0605502406,2406
06055,13320,"AG.6 PESARO",PESARO,PE,0605513320,3320
06055,13406,"MACERATA AG.N.5",MACERATA,MC,0605513406,3406
06055,13500,"AG.ASCOLI PICENO","ASCOLI PICENO",AP,0605513500,3500
06055,21207,"IESI AG.N.7",IESI,AN,0605521207,1207
06055,21325,AG.CESANELLA,"CESANELLA DI SINIGAL",AN,0605521325,1325
06055,21375,AG.MARZOCCA,MARZOCCA,AN,0605521375,1375
06055,36670,"AG.CASALECCHIO DI R.","CASALECCHIO DI RENO",BO,0605536670,6670
06055,37230,FIL.ARCEVIA,ARCEVIA,AN,0605537230,7230
06055,37321,AG.CHIARAVALLE,CHIARAVALLE,AN,0605537321,7321
06055,37390,"AG.MAIOLATI SPONTINI","MAIOLATI SPONTINI",AN,0605537390,7390
06055,38880,"FIL.ANGUILLARA SABAZ","ANGUILLARA SABAZIA",RM,0605538880,8880
06055,68340,"AG.MACERATA FELTRIA","MECERATA FELTRIA",PE,0605568340,8340
06055,68480,AG.PENNABILLI,PENNABILLI,PE,0605568480,8480
06055,68690,AG.URBANIA,URBANIA,PU,0605568690,8690
06055,68861,AG.CINGOLI,CINGOLI,MC,0605568861,8861
06055,68870,CIVITANOVA-AG.N.2,"CIVITANOVA MARCHE",MC,0605568870,8870
06055,68950,AG.MATELICA,MATELICA,MC,0605568950,8950
06055,68980,AG.MONTECOSARO,MONTECOSARO,MC,0605568980,8980
06055,69010,"AG.MONTE S.GIUSTO","MONTE SAN GIUSTO",MC,0605569010,9010
06055,69121,"AG.POTENZA PICENA","POTENZA PICENA",MC,0605569121,9121
06055,69131,AG.RECANATI,RECANATI,MC,0605569131,9131
06055,69550,AG.MONTEGRANARO,MONTEGRANARO,AP,0605569550,9550
06055,69590,AG.M.S.PIETRANGELI,"MONTE S.PIETRANGELI",AP,0605569590,9590
06055,69670,"AG.P.TO S.ELPIDIO","PORTO SANT'ELPIDIO",AP,0605569670,9670
06055,77430,AG.SPOLTORE,SPOLTORE,PE,0605577430,7430
06060,02400,AG.BOLOGNA,BOLOGNA,BO,0606002400,2400
06060,02401,"FIL.BOLOGNA AG.1",BOLOGNA,BO,0606002401,2401
06060,69670,"AG.P.TO SANT'ELPIDIO","PORTO SANT'ELPIDIO",AP,0606069670,9670
06065,38940,"AG.VIA S.FRANCESCO",BRACCIANO,RM,0606538940,8940
06067,09804,AG.GUALDICCIOLO,"REPUBBLICA S.MARINO",FC,0606709804,9804
06067,09808,"AG.2 REPUBL.S.MARINO",REPUB.S.MARINO,RM,0606709808,9808
06067,09810,AG.ROVERETA,"REPUBBLICA S.MARINO",FC,0606709810,9810
06070,01635,"AG.VIA PALMANOVA",MILANO,MI,0607001635,1635
06070,01645,FIL.GALLARATE,MILANO,MI,0607001645,1645
06070,01655,"FORO BONAPARTE 35",MILANO,MI,0607001655,1655
06070,01749,"AG.POLITECNICO MI",MILANO,MI,0607001749,1749
06070,01761,"AG.69 MILANO",MILANO,MI,0607001761,1761
06070,01787,"AG.53 MILANO",MILANO,MI,0607001787,1787
06070,01798,"AG.MI CORSO VENEZIA",MILANO,MI,0607001798,1798
06070,02001,"VENEZIA MESTRE SEDE",VENEZIA,VE,0607002001,2001
06070,02400,"VIA DEI MILLE 19",BOLOGNA,BO,0607002400,2400
06070,02401,"AG.P.ZZA MARTIRI 8",BOLOGNA,BO,0607002401,2401
06070,02402,"AG.VIA LAURA BASSI",BOLOGNA,BO,0607002402,2402
06070,02403,"AG.VIA MASSARENTI",BOLOGNA,BO,0607002403,2403
06070,02404,"AG.4 V.INDIPENDENZA",BOLOGNA,BO,0607002404,2404
06070,02405,"AGENZIA N. 5",BOLOGNA,BO,0607002405,2405
06070,02406,"AG.6 VIA TOSCANA 38",BOLOGNA,BO,0607002406,2406
06070,03203,"AG.N.3 PORTA PIA",ROMA,RM,0607003203,3203
06070,03210,"AG.N.10 CINECITTA'",ROMA,RM,0607003210,3210
06070,03213,"AG.N.13 ROMA",ROMA,RM,0607003213,3213
06070,03242,"AG.N.40 ACILIA",ROMA,RM,0607003242,3242
06070,10102,"AG.2 DI NOVARA",NOVARA,NO,0607010102,0102
06070,11300,AG.PAVIA,PAVIA,PV,0607011300,1300
06070,20701,"FIL.SESTO S.GIOVANNI","SESTO S.GIOVANNI",MI,0607020701,0701
06070,30650,NICHELINO,TORINO,TO,0607030650,0650
06070,32400,"VIA MARCONI 20",ALBAIRATE,MI,0607032400,3240
06070,51550,AG.MISSAGLIA,COMO,CO,0607051550,1550
06075,32110,AG.RAPALLO,RAPALLO,GE,0607532110,2110
06080,69670,"AG.P.TO SANT'ELPIDIO","PORTO SANT'ELPIDIO",AP,0608069670,9670
06085,10400,"AG. ALESSANDRIA",ALESSANDRIA,AL,0608510400,0400
06090,22301,"BIVER BANCA AG.1",BIELLA,VC,0609022301,2301
06105,23301,"SEDE CARPI",CARPI,MO,0610523301,3301
06105,23302,"AG.SUD CARPI",CARPI,MO,0610523302,3302
06105,23304,AG.FOSSOLI,FOSSOLI,MO,0610523304,3304
06105,23306,"AG.NORD CARPI",CARPI,MO,0610523306,3306
06105,23313,,NULL,NULL,23313,NULL
06105,66820,FIL.MARANELLO,MARANELLO,MO,0610566820,6820
06115,02400,"SEDE BOLOGNA",BOLOGNA,BO,0611502400,2400
06115,02401,"FIL.DUE TORRI",BOLOGNA,BO,0611502401,2401
06115,02402,"BOLOGNA MURRI",BOLOGNA,BO,0611502402,2402
06115,03401,"AG.VIA PROV.PER BO",CENTO,FE,0611503401,3401
06115,03405,AG.RENAZZO,CENTO,FE,0611503405,3405
06115,03665,"AG. LIPPO","CALDERARA DI RENO",BO,0611503665,3665
06115,13000,"AG.FERRARA V.LE CAVO",FERRARA,FE,0611513000,3000
06115,13002,"FIL.FERRARA SUD",FERRARA,FE,0611513002,3002
06115,13003,"AG.FERRARA 4",FERRARA,FE,0611513003,3003
06115,23400,"SEDE DI CENTO",CENTO,FE,0611523400,3400
06115,23401,AG.CENTO,CENTO,FE,0611523401,3401
06115,23403,AG.CASUMARO,CASUMARO,FE,0611523403,3403
06115,23404,"AG.DODICI MORELLI","DODICI MORELLI",FE,0611523404,3404
06115,23405,AG.RENAZZO,CENTO,FE,0611523405,3405
06115,23408,"AG.N.2 CENTO",CENTO,FE,0611523408,3408
06115,23409,"AG.N.3 CENTO",CENTO,FE,0611523409,3409
06115,36650,AG.LIPPO,LIPPO-CALDERARA,BO,0611536650,6650
06115,36670,"FIL.CASALECCHIO DI R","CASALECCHIO DI RENO",BO,0611536670,6670
06115,36720,AG.VENEZZANO,"CASTELLO D'ARGILE",BO,0611536720,6720
06115,36721,"AG.CASTELLO D'ARGILE","CASTELLO D'ARGILE",BO,0611536721,6721
06115,36740,FIL.CASTELMAGGIORE,CASTELMAGGIORE,BO,0611536740,6740
06115,36790,AG.CREVALCORE,CREVALCORE,BO,0611536790,6790
06115,36835,AG.GALLIERA,GALLIERA,BO,0611536835,6835
06115,36920,AG.MOLINELLA,MOLINELLA,BO,0611536920,6920
06115,36990,"AG.OZZANO EMILIA","OZZANO EMILIA",BO,0611536990,6990
06115,37010,"AG.PIEVE DI CENTO","PIEVE DI CENTO",BO,0611537010,7010
06115,37050,FIL.STIATICO,"S.GIORGIO DI PIANO",BO,0611537050,7050
06115,37060,"AG.S.MATTEO DECIMA","S.MATTEO DECIMA",BO,0611537060,7060
06115,37061,"AG.S.GIOVANNI IN P.","S.GIOVANNI IN P.",BO,0611537061,7061
06115,37070,"AG.S.LAZZARO DI S.","S.LAZZARO DI SAVENA",BO,0611537070,7070
06115,37080,"AG.S.PIETRO IN CASAL","S.P.IN CASALE",BO,0611537080,7080
06115,66690,"CASTELFRANCO EMILIA","CASTELFRANCO EMILIA",MO,0611566690,6690
06115,66890,AG.NONANTOLA,NONANTOLA,MO,0611566890,6890
06115,67190,AG.FERRARA,FERRARA,FE,0611567190,7190
06115,67290,AG.MIRABELLO,MIRABELLO,FE,0611567290,7290
06115,67310,"FIL.POGGIO RENATICO","POGGIO RENATICO",FE,0611567310,7310
06115,67312,AG.CORONELLA,CORONELLA,FE,0611567312,7312
06115,67340,"FILIALE S.AGOSTINO",S.AGOSTINO,FE,0611567340,7340
06115,67341,"FILIALE DI DOSSO",DOSSO,FE,0611567341,7341
06115,67342,S.AGOSTINO,CENTO,FE,0611567342,7342
06115,67350,"VIAGARANO MAINARDA","VIGARANO MAINARDA",FE,0611567350,7350
06120,02400,"FIL. DI BOLOGNA",BOLOGNA,BO,0612002400,2400
06120,12900,"SEDE DI MODENA",MODENA,MO,0612012900,2900
06120,13010,"FERRARA AG.1",FERRARA,FE,0612013010,3010
06120,13100,FIL.RAVENNA,RAVENNA,RA,0612013100,3100
06120,13122,FIL.PORTO,RAVENNA,RA,0612013122,3122
06120,13142,"RAVENNA AGENZIA N.3",RAVENNA,RA,0612013142,3142
06120,13226,FORLI',FORLI',FC,0612013226,3226
06120,13252,"FIL.RONCO DI FORLI'",FORLI',FC,0612013252,3252
06120,21005,"IMOLA AG.N.3",IMOLA,BO,0612021005,1005
06120,23704,SEDE,FAENZA,RA,0612023704,3704
06120,23705,"FAENZA AG.1",FAENZA,RA,0612023705,3705
06120,23901,"SEDE DI CESENA",CESENA,FC,0612023901,3901
06120,23913,FIL.S.EGIDIO,S.EGIDIO,,0612023913,3913
06120,23931,"AG.1 CESENA",CESENA,FC,0612023931,3931
06120,23932,"AG.2 CONFARTIGIANATO",CESENA,FC,0612023932,3932
06120,23933,AG.3,CESENA,FC,0612023933,3933
06120,23935,"CESENA N.5",CESENA,FC,0612023935,3935
06120,23937,AG.RONTA,RONTA,FC,0612023937,3937
06120,24002,AG.CESENATICO,CESENATICO,FC,0612024002,4002
06120,24293,"AG.RIMINI CENTRO",RIMINI,RN,0612024293,4293
06120,36640,AG.BUDRIO,BUDRIO,BO,0612036640,6640
06120,36670,"AG.CASALECCHIO DI R.","CASALECCHIO DI RENO",BO,0612036670,6670
06120,36740,FIL.CASTELMAGGIORE,CASTELMAGGIORE,BO,0612036740,6740
06120,36750,"AG.CASTEL S.PIETRO","CASTEL S.PIETRO TERM",BO,0612036750,6750
06120,37060,"AG.S.GIOVANNI IN P.","S.GIOVANNI IN PERSIC",BO,0612037060,7060
06120,37070,"FIL.S.LAZZARO DI S.","S.LAZZARO DI S.",BO,0612037070,7070
06120,67480,FIL.ALFONSINE,ALFONSINE,RA,0612067480,7480
06120,67810,AG.GAMBETTOLA,GAMBETTOLA,FC,0612067810,7810
06120,68010,"AG.S.MAURO PASCOLI",FORLI',FC,0612068010,8010
06120,68060,FIL.SOGLIANO,"SOGLIANO AL RUBICONE",FC,0612068060,8060
06125,21610,"AG.CITTA'DI CASTELLO","CITTA'DI CASTELLO",PG,0612521610,1610
06130,03200,"FILIALE ROMA",ROMA,RM,0613003200,3200
06130,39040,"SEDE CIVITAVECCHIA",CIVITAVECCHIA,RM,0613039040,9040
06130,39049,"FIL.PIAZZA SAFFI",CIVITAVECCHIA,RM,0613039049,9049
06140,21200,"FILIALE DI JESI",JESI,PS,0614021200,1200
06140,37630,AG.ANCONA,ANCONA,AN,0614037630,7630
06145,13302,"AG.VILLA CECCOLINI",PESARO,PU,0614513302,3302
06145,21300,AG.SENIGALLIA,SENIGALLIA,AN,0614521300,1300
06145,24201,FIL.RIMINI,RIMINI,RN,0614524201,4201
06145,37350,"AG.FALCONARA M.MA","FALCONARA MARITTIMA",AN,0614537350,7350
06145,68544,"AGENZIA CALCINELLI",FANO,AN,0614568544,8544
06150,69030,AG.TRODICA,MORROVALLE,,0615069030,9030
06150,69455,AG.S.CATERINA,FERMO,AP,0615069455,9455
06150,69457,AG.FERMO,FERMO,AP,0615069457,9457
06150,69470,AG.GROTTAMMARE,GROTTAMMARE,AP,0615069470,9470
06150,69480,AG.GROTTAZZOLINA,GROTTAZZOLINA,FR,0615069480,9480
06150,69670,"AG.P.TO SANT'ELPIDIO","PORTO SANT'ELPIDIO",AP,0615069670,9670
06155,02400,"SEDE DI BOLOGNA",BOLOGNA,BO,0615502400,2400
06155,02402,"AG.2 VIA MAZZINI",BOLOGNA,BO,0615502402,2402
06155,02403,"PIAZZA S.FRANCESCO",BOLOGNA,BO,0615502403,2403
06155,12800,"SEDE REGGIO EMILIA","REGGIO EMILIA",RE,0615512800,2800
06155,13000,"SEDE DI FERRARA",FERRARA,FE,0615513000,3000
06155,13001,"AG.N.1 FERRARA",FERRARA,FE,0615513001,3001
06155,13002,"AG.N.2 FERRARA",FERRARA,FE,0615513002,3002
06155,13003,"AGENZIA 3 DI FERRARA",FERRARA,FE,0615513003,3003
06155,13004,"AG.N.4 FERRARA",FERRARA,FE,0615513004,3004
06155,13005,"AG.N.5 FERRARA",FERRARA,FE,0615513005,3005
06155,13006,"AG.6 FERRARA",FERRARA,FE,0615513006,3006
06155,13007,"VIA PORTAMARE",FERRARA,FE,0615513007,3007
06155,13008,C.COMM.CASTELLO,FERRARA,FE,0615513008,3008
06155,13010,"FERRARA VIA BOLOGNA",FERRARA,FE,0615513010,3010
06155,13011,"FERRARA AG.N.11",FERRARA,FE,0615513011,3011
06155,13012,"AG.12 VIA COMACCHIO",FERRARA,FE,0615513012,3012
06155,13014,"AG.14 VIA DARSENA",FERRARA,FE,0615513014,3014
06155,13016,AG.N.16,FERRARA,FE,0615513016,3016
06155,13030,"AG.N.10 C.SO GIOVECC",FERRARA,FR,0615513030,3030
06155,13048,AG.FRANCOLINO,FRANCOLINO,FE,0615513048,3048
06155,13051,"AG.FE-VIA RAVENNA",FERRARA,FE,0615513051,3051
06155,13068,FIL.POROTTO,POROTTO,FE,0615513068,3068
06155,13074,AG.QUARTESANA,QUARTESANA,FE,0615513074,3074
06155,13090,"FERRARA-VIA CHIESA",FERRARA,FE,0615513090,3090
06155,23401,FIL.CENTO,CENTO,FE,0615523401,3401
06155,23543,AG.COMACCHIO,COMACCHIO,FE,0615523543,3543
06155,23594,AG.COMACCHIO,COMACCHIO,FE,0615523594,3594
06155,36670,"AG.CASALECCHIO DI R.","CASALECCHIO DI RENO",BO,0615536670,6670
06155,36740,"AG.CASTEL MAGGIORE","CASTEL MAGGIORE",BO,0615536740,6740
06155,36920,AG.MOLINELLA,MOLINELLA,BO,0615536920,6920
06155,37050,"FIL.S.GIORGIO PIANO","S.GIORGIO PIANO",BO,0615537050,7050
06155,63380,AG.OCCHIOBELLO,OCCHIOBELLO,RO,0615563380,3380
06155,67060,AG.SPILAMBERTO,SPILAMBERTO,MO,0615567060,7060
06155,67176,AG.ARGENTA,ARGENTA,FE,0615567176,7176
06155,67178,AG.ARGENTA,ARGENTA,FE,0615567178,7178
06155,67194,"AG.BONDENO VIA PASSA",BONDENO,FE,0615567194,7194
06155,67196,AG.BONDENO,BONDENO,FE,0615567196,7196
06155,67210,AG.COPPARO,COPPARO,FE,0615567210,7210
06155,67211,AG.COPPARO,COPPARO,FE,0615567211,7211
06155,67215,AG.AMBROGIO,COPPARO,FE,0615567215,7215
06155,67260,"AG.MASSA FISCAGLIA","MASSA FISCAGLIA",FE,0615567260,7260
06155,67300,AG.OSTELLATO,OSTELLATO,FE,0615567300,7300
06155,67301,AG.OSTELLATO,OSTELLATO,FE,0615567301,7301
06155,67310,"AG.POGGIO R.MATTEOTT","POGGIO RENATICO",FE,0615567310,7310
06155,67311,"AG.POGGIO RENATICO","POGGIO RENATICO",FE,0615567311,7311
06155,67320,FIL.PORTOMAGGIORE,PORTOMAGGIORE,FE,0615567320,7320
06155,67350,"AG.VIGARANO MAINARDA","VIGARANO MAINARDA",FE,0615567350,7350
06155,67351,"FIL.VIGARANO MAINARD","VIGARANO MAINARDA",FE,0615567351,7351
06155,67360,AG.VOGHIERA,VOGHIERA,FE,0615567360,7360
06155,67370,AG.TRESIGALLO,TRESIGALLO,FE,0615567370,7370
06160,02400,FIL.BOLOGNA,BOLOGNA,BO,0616002400,2400
06160,02404,"AG.ARCOVEGGIO FIERA",BOLOGNA,BO,0616002404,2404
06160,02824,"AG.N.24 VIA ARETINA",FIRENZE,FI,0616002824,2824
06160,02826,"FIRENZE AG.26",FIRENZE,FI,0616002826,2826
06160,02835,"AG.34 FIRENZE",FIRENZE,FI,0616002835,2835
06160,02846,AG.AGRARIA,FIRENZE,FI,0616002846,2846
06160,02847,AG.GALLUZZO,FIRENZE,FI,0616002847,2847
06160,02855,"AG.LIBERAMENTE NETWO",FIRENZE,FI,0616002855,2855
06160,03000,"AG.PONTE S.GIOVANNI","PONTE S.GIOVANNI",PG,0616003000,3000
06160,03201,"AG.VIA PAESIELLO",ROMA,RM,0616003201,3201
06160,13000,FIL.FERRARA,FERRARA,FE,0616013000,3000
06160,13901,AG.FIRENZE,FIRENZE,FI,0616013901,3901
06160,13904,"LIVORNO AG.4",LIVORNO,LI,0616013904,3904
06160,14301,"AGENZIA 1 GR.",GROSSETO,GR,0616014301,4301
